Result,Late,Month,Day,Count,Fraction
7,1,10,3,561,0.001608607
8,1,10,3,3733,0.010703973
0,0,10,4,184511,0.534229163
1,0,10,4,96133,0.278341411
2,1,10,4,27771,0.080407553
3,1,10,4,17491,0.050643064
4,1,10,4,9703,0.028093857
5,1,10,4,3539,0.010246744
6,1,10,4,490,0.001418735
7,1,10,4,875,0.002533456
8,1,10,4,4865,0.014086016
0,0,10,5,189778,0.543753134
1,0,10,5,98901,0.283371775
2,1,10,5,27432,0.078598341
3,1,10,5,16487,0.047238657
4,1,10,5,7601,0.021778434
5,1,10,5,2422,0.00693953
6,1,10,5,298,0.000853831
7,1,10,5,632,0.00181081
8,1,10,5,5464,0.015655488
0,0,10,6,188904,0.542567216
1,0,10,6,100283,0.288031318
2,1,10,6,28065,0.080607869
3,1,10,6,16048,0.046092823
4,1,10,6,7598,0.021822861
5,1,10,6,1968,0.00565246
6,1,10,6,209,0.000600287
7,1,10,6,394,0.001131641
8,1,10,6,4698,0.013493525
0,0,10,7,193219,0.55934009
1,0,10,7,99002,0.286595974
2,1,10,7,26212,0.075879817
3,1,10,7,13956,0.040400531
4,1,10,7,6008,0.017392261
5,1,10,7,1976,0.005720224
6,1,10,7,269,0.000778715
7,1,10,7,582,0.001684803
8,1,10,7,4217,0.012207584
0,0,10,8,185046,0.532393102
1,0,10,8,100685,0.28967932
2,1,10,8,29246,0.084143233
3,1,10,8,16876,0.048553689
4,1,10,8,8153,0.023456875
5,1,10,8,2399,0.006902127
6,1,10,8,240,0.0006905
7,1,10,8,582,0.001674464
8,1,10,8,4347,0.012506689
0,0,10,9,191370,0.550858801
1,0,10,9,100706,0.289882356
2,1,10,9,26834,0.077241705
3,1,10,9,14593,0.04200597
4,1,10,9,6725,0.019357921
5,1,10,9,2077,0.005978647
6,1,10,9,353,0.001016111
7,1,10,9,423,0.001217606
8,1,10,9,4322,0.012440883
0,0,10,10,190017,0.543813105
1,0,10,10,101485,0.290441766
2,1,10,10,27231,0.077932894
3,1,10,10,15166,0.043403851
4,1,10,10,7814,0.022363029
5,1,10,10,2373,0.006791332
6,1,10,10,371,0.001061772
7,1,10,10,485,0.00138803
8,1,10,10,4474,0.012804222
0,0,10,11,189301,0.547590672
1,0,10,11,99728,0.288483011
2,1,10,11,26421,0.07642798
3,1,10,11,14742,0.042644158
4,1,10,11,7450,0.021550602
5,1,10,11,2710,0.007839212
6,1,10,11,434,0.001255431
7,1,10,11,485,0.001402959
8,1,10,11,4427,0.012805975
0,0,10,12,192230,0.551154463
1,0,10,12,99069,0.284046826
2,1,10,12,26240,0.075234319
3,1,10,12,15348,0.044005195
4,1,10,12,7870,0.022564561
5,1,10,12,2947,0.008449525
6,1,10,12,442,0.001267285
7,1,10,12,667,0.001912397
8,1,10,12,3964,0.011365428
0,0,10,13,192508,0.553408134
1,0,10,13,100765,0.289671965
2,1,10,13,26016,0.074788923
3,1,10,13,14067,0.040438798
4,1,10,13,6844,0.019674638
5,1,10,13,2607,0.007494416
6,1,10,13,428,0.001230384
7,1,10,13,535,0.001537979
8,1,10,13,4089,0.011754763
0,0,10,14,183779,0.532399548
1,0,10,14,101640,0.294446537
2,1,10,14,28234,0.081792636
3,1,10,14,16396,0.047498479
4,1,10,14,8040,0.023291521
5,1,10,14,2815,0.008154929
6,1,10,14,333,0.000964686
7,1,10,14,513,0.001486138
8,1,10,14,3440,0.009965526
0,0,10,15,177811,0.512110757
1,0,10,15,102636,0.295600382
2,1,10,15,30906,0.089011901
3,1,10,15,18178,0.052354181
4,1,10,15,9082,0.02615693
5,1,10,15,2952,0.00850201
6,1,10,15,606,0.001745331
7,1,10,15,710,0.00204486
8,1,10,15,4331,0.012473647
0,0,10,16,176435,0.50822241
1,0,10,16,103964,0.299469122
2,1,10,16,31446,0.090580451
3,1,10,16,18413,0.053038792
4,1,10,16,8996,0.025913049
5,1,10,16,2614,0.007529648
6,1,10,16,534,0.001538191
7,1,10,16,591,0.00170238
8,1,10,16,4168,0.012005957
0,0,10,17,173626,0.498086555
1,0,10,17,103688,0.297453139
2,1,10,17,32559,0.093403063
3,1,10,17,20290,0.058206583
4,1,10,17,9742,0.027947192
5,1,10,17,3028,0.008686522
6,1,10,17,499,0.001431498
7,1,10,17,751,0.002154418
8,1,10,17,4403,0.012631029
0,0,10,18,171517,0.4977278
1,0,10,18,100656,0.292095183
2,1,10,18,31597,0.091691817
3,1,10,18,20250,0.058763784
4,1,10,18,11281,0.032736506
5,1,10,18,3640,0.010562972
6,1,10,18,517,0.00150029
7,1,10,18,694,0.002013929
8,1,10,18,4448,0.012907719
0,0,10,19,175795,0.504682368
1,0,10,19,102580,0.294492547
2,1,10,19,30514,0.087601341
3,1,10,19,19213,0.055157782
4,1,10,19,10332,0.029661698
5,1,10,19,4229,0.012140856
6,1,10,19,583,0.00167371
7,1,10,19,626,0.001797157
8,1,10,19,4456,0.01279254
0,0,10,20,174999,0.504045347
1,0,10,20,100824,0.290400906
2,1,10,20,31106,0.089593852
3,1,10,20,20300,0.058469594
4,1,10,20,11258,0.032426143
5,1,10,20,3640,0.010484203
6,1,10,20,367,0.001057061
7,1,10,20,598,0.001722405
8,1,10,20,4097,0.011800489
0,0,10,21,177819,0.515753752
1,0,10,21,103391,0.299879632
2,1,10,21,30595,0.088739033
3,1,10,21,18068,0.052405192
4,1,10,21,8148,0.023632804
5,1,10,21,2311,0.006702922
6,1,10,21,364,0.001055761
7,1,10,21,683,0.001981002
8,1,10,21,3396,0.009849902
0,0,10,22,176766,0.508920783
1,0,10,22,104427,0.300652108
2,1,10,22,30872,0.088882491
3,1,10,22,19134,0.055088027
4,1,10,22,9525,0.027423093
5,1,10,22,2353,0.00677444
6,1,10,22,375,0.001079649
7,1,10,22,676,0.001946248
8,1,10,22,3207,0.009233161
0,0,10,23,182888,0.526843714
1,0,10,23,104941,0.302302536
2,1,10,23,29240,0.084231389
3,1,10,23,16006,0.046108331
4,1,10,23,7600,0.021893247
5,1,10,23,2209,0.006363445
6,1,10,23,240,0.000691366
7,1,10,23,531,0.001529647
8,1,10,23,3484,0.010036326
0,0,10,24,180641,0.51789426
1,0,10,24,103463,0.296626424
2,1,10,24,29092,0.083406202
3,1,10,24,17137,0.049131448
4,1,10,24,9390,0.026920949
5,1,10,24,3553,0.010186382
6,1,10,24,340,0.000974773
7,1,10,24,547,0.001568238
8,1,10,24,4636,0.013291323
0,0,10,25,179022,0.518663808
1,0,10,25,103242,0.299113455
2,1,10,25,29931,0.086716305
3,1,10,25,16597,0.048084946
4,1,10,25,7940,0.023003824
5,1,10,25,2285,0.006620118
6,1,10,25,289,0.000837293
7,1,10,25,555,0.00160795
8,1,10,25,5299,0.0153523
0,0,10,26,179329,0.514370206
1,0,10,26,102838,0.294970715
2,1,10,26,29311,0.084072878
3,1,10,26,17172,0.049254528
4,1,10,26,9115,0.026144597
5,1,10,26,3410,0.009780919
6,1,10,26,670,0.001921764
7,1,10,26,729,0.002090994
8,1,10,26,6064,0.017393399
0,0,10,27,175365,0.505402313
1,0,10,27,102139,0.294364821
2,1,10,27,30631,0.088278609
3,1,10,27,19283,0.055573648
4,1,10,27,10125,0.029180272
5,1,10,27,3659,0.010545246
6,1,10,27,369,0.001063459
7,1,10,27,642,0.001850245
8,1,10,27,4768,0.013741386
0,0,10,28,184786,0.536546273
1,0,10,28,99430,0.288705832
2,1,10,28,27873,0.080932291
3,1,10,28,16002,0.04646355
4,1,10,28,8121,0.023580208
5,1,10,28,2607,0.007569708
6,1,10,28,331,0.000961095
7,1,10,28,638,0.001852502
8,1,10,28,4611,0.013388541
0,0,10,29,193756,0.558477644
1,0,10,29,97046,0.279723061
2,1,10,29,26615,0.076714437
3,1,10,29,15786,0.045501188
4,1,10,29,7508,0.021640879
5,1,10,29,1875,0.005404455
6,1,10,29,222,0.000639887
7,1,10,29,466,0.001343187
8,1,10,29,3662,0.010555261
0,0,10,30,197338,0.569357007
1,0,10,30,96035,0.277078921
2,1,10,30,26207,0.075612092
3,1,10,30,14479,0.041774621
4,1,10,30,6402,0.018470966
5,1,10,30,1494,0.004310469
6,1,10,30,136,0.000392385
7,1,10,30,461,0.001330071
8,1,10,30,4046,0.011673466
0,0,10,31,202188,0.583665068
1,0,10,31,90140,0.260211136
2,1,10,31,24098,0.069564766
3,1,10,31,14466,0.041759644
4,1,10,31,7188,0.020749918
5,1,10,31,2104,0.00607371
6,1,10,31,236,0.000681272
7,1,10,31,691,0.00199474
8,1,10,31,5300,0.015299745
0,0,11,1,183585,0.53483406
1,0,11,1,96726,0.281789685
2,1,11,1,28172,0.082072855
3,1,11,1,17088,0.049782087
4,1,11,1,8933,0.026024308
5,1,11,1,2955,0.008608735
6,1,11,1,291,0.000847764
7,1,11,1,697,0.002030554
8,1,11,1,4809,0.014009952
0,0,11,2,191467,0.551642969
1,0,11,2,96775,0.278822191
2,1,11,2,27300,0.078655084
3,1,11,2,16089,0.046354639
4,1,11,2,8152,0.023487042
5,1,11,2,2197,0.006329862
6,1,11,2,231,0.000665543
7,1,11,2,489,0.001408877
8,1,11,2,4385,0.012633793
0,0,11,3,193354,0.559332575
1,0,11,3,98216,0.284118292
2,1,11,3,27263,0.078866142
3,1,11,3,14401,0.041659073
4,1,11,3,6146,0.017779089
5,1,11,3,1807,0.005227272
6,1,11,3,238,0.000688484
7,1,11,3,401,0.001160009
8,1,11,3,3861,0.011169063
0,0,11,4,195028,0.567793551
1,0,11,4,95572,0.278242946
2,1,11,4,26068,0.075892909
3,1,11,4,14241,0.041460446
4,1,11,4,6157,0.017925144
5,1,11,4,1844,0.005368518
6,1,11,4,251,0.000730747
7,1,11,4,458,0.001333395
8,1,11,4,3865,0.011252344
0,0,11,5,183543,0.531421821
1,0,11,5,96399,0.279109158
2,1,11,5,29958,0.086738993
3,1,11,5,18081,0.052350882
4,1,11,5,9179,0.026576447
5,1,11,5,2908,0.008419687
6,1,11,5,283,0.000819385
7,1,11,5,768,0.002223631
8,1,11,5,4262,0.012339996
0,0,11,6,187191,0.540776884
1,0,11,6,96508,0.278802376
2,1,11,6,28640,0.082738219
3,1,11,6,16857,0.04869826
4,1,11,6,8852,0.025572581
5,1,11,6,2646,0.007644041
6,1,11,6,373,0.001077561
7,1,11,6,632,0.001825788
8,1,11,6,4453,0.012864291
0,0,11,7,190117,0.546537801
1,0,11,7,97114,0.279177938
2,1,11,7,28485,0.081887097
3,1,11,7,17601,0.050598378
4,1,11,7,7883,0.022661611
5,1,11,7,1878,0.00539877
6,1,11,7,279,0.000802054
7,1,11,7,555,0.001595483
8,1,11,7,3945,0.011340867
0,0,11,8,187925,0.545571991
1,0,11,8,97033,0.281700077
2,1,11,8,28481,0.08268424
3,1,11,8,16114,0.046781147
4,1,11,8,7801,0.02264737
5,1,11,8,2635,0.007649766
6,1,11,8,310,0.000899972
7,1,11,8,526,0.00152705
8,1,11,8,3630,0.010538387
0,0,11,9,186703,0.538083106
1,0,11,9,99151,0.285755869
2,1,11,9,29467,0.084924693
3,1,11,9,17280,0.049801428
4,1,11,9,8090,0.023315599
5,1,11,9,2334,0.006726651
6,1,11,9,197,0.000567759
7,1,11,9,476,0.001371845
8,1,11,9,3280,0.009453049
0,0,11,10,183156,0.529766002
1,0,11,10,98415,0.284658549
2,1,11,10,29996,0.086761346
3,1,11,10,17481,0.050562578
4,1,11,10,8251,0.023865444
5,1,11,10,2714,0.007850056
6,1,11,10,442,0.001278454
7,1,11,10,726,0.002099905
8,1,11,10,4549,0.013157666
0,0,11,11,193908,0.563789299
1,0,11,11,94927,0.276001128
2,1,11,11,25195,0.073254695
3,1,11,11,15009,0.043638806
4,1,11,11,7380,0.021457418
5,1,11,11,2003,0.005823741
6,1,11,11,228,0.000662912
7,1,11,11,607,0.001764858
8,1,11,11,4680,0.013607143
0,0,11,12,183826,0.531530203
1,0,11,12,96801,0.279898682
2,1,11,12,29128,0.084223188
3,1,11,12,18124,0.052405282
4,1,11,12,9025,0.026095656
5,1,11,12,3050,0.008819031
6,1,11,12,407,0.001176835
7,1,11,12,725,0.002096327
8,1,11,12,4757,0.013754796
0,0,11,13,186576,0.538525704
1,0,11,13,99285,0.28657236
2,1,11,13,27860,0.08041402
3,1,11,13,16033,0.046277027
4,1,11,13,8583,0.024773637
5,1,11,13,2835,0.008182834
6,1,11,13,308,0.000888999
7,1,11,13,510,0.001472044
8,1,11,13,4467,0.012893375
0,0,11,14,182943,0.526104949
1,0,11,14,99506,0.286157978
2,1,11,14,29330,0.084346808
3,1,11,14,17443,0.050162338
4,1,11,14,9821,0.028243096
5,1,11,14,3031,0.008716508
6,1,11,14,282,0.000810972
7,1,11,14,672,0.001932528
8,1,11,14,4703,0.013524822
0,0,11,15,171556,0.498432556
1,0,11,15,98343,0.285722172
2,1,11,15,31016,0.090112757
3,1,11,15,19930,0.057903896
4,1,11,15,11533,0.033507558
5,1,11,15,4168,0.012109555
6,1,11,15,520,0.001510789
7,1,11,15,816,0.002370777
8,1,11,15,6309,0.018329939
0,0,11,16,170099,0.49047306
1,0,11,16,98478,0.283957025
2,1,11,16,32363,0.093317301
3,1,11,16,21540,0.062109652
4,1,11,16,12462,0.035933634
5,1,11,16,4164,0.012006713
6,1,11,16,698,0.002012653
7,1,11,16,756,0.002179893
8,1,11,16,6246,0.018010069
0,0,11,17,176741,0.510530314
1,0,11,17,99786,0.288239729
2,1,11,17,32083,0.092674275
3,1,11,17,19401,0.056041318
4,1,11,17,9781,0.02825319
5,1,11,17,2819,0.008142904
6,1,11,17,348,0.001005225
7,1,11,17,713,0.002059557
8,1,11,17,4519,0.013053488
0,0,11,18,188445,0.547599883
1,0,11,18,98516,0.286276367
2,1,11,18,28093,0.081635085
3,1,11,18,15272,0.044378707
4,1,11,18,7187,0.02088461
5,1,11,18,1944,0.005649044
6,1,11,18,215,0.000624766
7,1,11,18,616,0.001790026
8,1,11,18,3841,0.011161512
0,0,11,19,179495,0.519041698
1,0,11,19,98364,0.28443699
2,1,11,19,30248,0.087467469
3,1,11,19,18934,0.054751027
4,1,11,19,9854,0.028494593
5,1,11,19,2945,0.008515991
6,1,11,19,498,0.001440056
7,1,11,19,757,0.002189
8,1,11,19,4725,0.013663177
0,0,11,20,179296,0.516999663
1,0,11,20,101093,0.291501466
2,1,11,20,31546,0.090962829
3,1,11,20,18303,0.052776664
4,1,11,20,8547,0.024645258
5,1,11,20,2618,0.007548998
6,1,11,20,345,0.000994807
7,1,11,20,620,0.001787769
8,1,11,20,4433,0.012782547
0,0,11,21,172776,0.494786551
1,0,11,21,101531,0.290758979
2,1,11,21,34078,0.097590731
3,1,11,21,21205,0.06072573
4,1,11,21,10593,0.03033566
5,1,11,21,3783,0.010833551
6,1,11,21,474,0.001357416
7,1,11,21,658,0.001884345
8,1,11,21,4095,0.011727039
0,0,11,22,169303,0.508449482
1,0,11,22,92827,0.27877734
2,1,11,22,30682,0.092143949
3,1,11,22,20438,0.061379246
4,1,11,22,11095,0.03332042
5,1,11,22,3259,0.009787404
6,1,11,22,401,0.00120428
7,1,11,22,727,0.002183321
8,1,11,22,4247,0.012754558
0,0,11,23,180022,0.562514256
1,0,11,23,83898,0.262155854
2,1,11,23,24271,0.075839528
3,1,11,23,14947,0.04670485
4,1,11,23,8527,0.026644294
5,1,11,23,2998,0.009367842
6,1,11,23,496,0.00154985
7,1,11,23,677,0.00211542
8,1,11,23,4195,0.013108105
0,0,11,24,182113,0.568749434
1,0,11,24,81854,0.255634777
2,1,11,24,23960,0.074828466
3,1,11,24,15512,0.048444873
4,1,11,24,8559,0.026730252
5,1,11,24,3270,0.010212399
6,1,11,24,761,0.002376647
7,1,11,24,543,0.00169582
8,1,11,24,3627,0.011327331
0,0,11,25,182063,0.56322312
1,0,11,25,86167,0.266562929
2,1,11,25,26067,0.080639872
3,1,11,25,15478,0.047882148
4,1,11,25,7515,0.023248116
5,1,11,25,2487,0.007693688
6,1,11,25,323,0.00099922
7,1,11,25,555,0.001716927
8,1,11,25,2597,0.00803398
0,0,11,26,173687,0.531552789
1,0,11,26,90062,0.275626312
2,1,11,26,28835,0.088246816
3,1,11,26,17826,0.054554803
4,1,11,26,9121,0.027913966
5,1,11,26,3412,0.010442106
6,1,11,26,437,0.001337398
7,1,11,26,623,0.001906633
8,1,11,26,2751,0.008419178
0,0,11,27,162595,0.505572035
1,0,11,27,88889,0.276390988
2,1,11,27,31322,0.097392462
3,1,11,27,20707,0.064386237
4,1,11,27,11031,0.034299733
5,1,11,27,3208,0.009974938
6,1,11,27,436,0.001355696
7,1,11,27,750,0.002332046
8,1,11,27,2668,0.008295865
0,0,11,28,165341,0.508509971
1,0,11,28,89680,0.275812861
2,1,11,28,31551,0.097035811
3,1,11,28,20402,0.062746811
4,1,11,28,10475,0.032216099
5,1,11,28,3675,0.011302545
6,1,11,28,347,0.001067206
7,1,11,28,629,0.001934504
8,1,11,28,3048,0.009374193
0,0,11,29,167444,0.497993974
1,0,11,29,98138,0.291871507
2,1,11,29,32731,0.097345027
3,1,11,29,19642,0.058417128
4,1,11,29,9530,0.028343103
5,1,11,29,3663,0.010894101
6,1,11,29,525,0.001561399
7,1,11,29,750,0.00223057
8,1,11,29,3814,0.011343189
0,0,11,30,165322,0.473965471
1,0,11,30,103899,0.297870449
2,1,11,30,35601,0.102065331
3,1,11,30,22231,0.063734569
4,1,11,30,11149,0.031963326
5,1,11,30,4384,0.012568591
6,1,11,30,607,0.001740222
7,1,11,30,709,0.002032649
8,1,11,30,4904,0.014059391
0,0,12,1,166443,0.482496623
1,0,12,1,100638,0.291736481
2,1,12,1,33225,0.096314956
3,1,12,1,19951,0.057835356
4,1,12,1,11005,0.031902065
5,1,12,1,4668,0.013531925
6,1,12,1,898,0.002603185
7,1,12,1,732,0.002121973
8,1,12,1,7402,0.021457436
0,0,12,2,175220,0.511319532
1,0,12,2,99492,0.290333312
2,1,12,2,31232,0.091139891
3,1,12,2,18388,0.053659078
4,1,12,2,8779,0.025618503
5,1,12,2,3115,0.00909006
6,1,12,2,589,0.001718795
7,1,12,2,667,0.001946411
8,1,12,2,5200,0.015174418
0,0,12,3,175785,0.511343307
1,0,12,3,96871,0.281789331
2,1,12,3,31963,0.092977593
3,1,12,3,21082,0.061325708
4,1,12,3,9479,0.027573588
5,1,12,3,2281,0.006635231
6,1,12,3,256,0.000744682
7,1,12,3,624,0.001815162
8,1,12,3,5430,0.015795399
0,0,12,4,182068,0.529299754
1,0,12,4,95937,0.278903654
2,1,12,4,30100,0.087505342
3,1,12,4,17856,0.051910146
4,1,12,4,9030,0.026251603
5,1,12,4,2898,0.008424933
6,1,12,4,317,0.000921568
7,1,12,4,580,0.001686149
8,1,12,4,5193,0.015096852
0,0,12,5,174803,0.505835236
1,0,12,5,95055,0.275064892
2,1,12,5,29585,0.085611434
3,1,12,5,20602,0.059616926
4,1,12,5,12253,0.035457052
5,1,12,5,3941,0.011404247
6,1,12,5,696,0.002014046
7,1,12,5,797,0.002306314
8,1,12,5,7841,0.022689851
0,0,12,6,175926,0.514587075
1,0,12,6,95602,0.279637766
2,1,12,6,29411,0.086027764
3,1,12,6,19568,0.057236792
4,1,12,6,10189,0.029803029
5,1,12,6,2895,0.008467933
6,1,12,6,373,0.001091032
7,1,12,6,705,0.002062139
8,1,12,6,7209,0.021086469
0,0,12,7,173340,0.503351027
1,0,12,7,97750,0.283850023
2,1,12,7,31765,0.092240368
3,1,12,7,21051,0.061128663
4,1,12,7,10214,0.029659787
5,1,12,7,2621,0.007610956
6,1,12,7,263,0.000763709
7,1,12,7,713,0.002070435
8,1,12,7,6655,0.019325032
0,0,12,8,175420,0.510244447
1,0,12,8,95072,0.276536085
2,1,12,8,31103,0.090469348
3,1,12,8,20255,0.058915752
4,1,12,8,10255,0.029828736
5,1,12,8,3024,0.008795914
6,1,12,8,431,0.00125365
7,1,12,8,833,0.002422948
8,1,12,8,7403,0.021533118
0,0,12,9,172933,0.506106359
1,0,12,9,93700,0.274222767
2,1,12,9,30630,0.089641872
3,1,12,9,19940,0.058356478
4,1,12,9,10966,0.032093136
5,1,12,9,3577,0.010468461
6,1,12,9,560,0.001638898
7,1,12,9,730,0.002136421
8,1,12,9,8657,0.025335608
0,0,12,10,166593,0.484937488
1,0,12,10,95305,0.277424425
2,1,12,10,32482,0.094552229
3,1,12,10,22097,0.064322413
4,1,12,10,13090,0.038103832
5,1,12,10,4629,0.01347461
6,1,12,10,478,0.001391416
7,1,12,10,822,0.002392769
8,1,12,10,8039,0.023400818
0,0,12,11,169743,0.493360073
1,0,12,11,95067,0.27631338
2,1,12,11,32027,0.093086861
3,1,12,11,20502,0.05958931
4,1,12,11,10743,0.031224659
5,1,12,11,3426,0.00995771
6,1,12,11,436,0.001267239
7,1,12,11,1032,0.00299952
8,1,12,11,11079,0.032201247
0,0,12,12,175552,0.507871852
1,0,12,12,96533,0.279269923
2,1,12,12,31456,0.091002193
3,1,12,12,20892,0.060440546
4,1,12,12,9982,0.028877921
5,1,12,12,2425,0.007015524
6,1,12,12,268,0.000775324
7,1,12,12,727,0.002103211
8,1,12,12,7827,0.022643507
0,0,12,13,166852,0.487778639
1,0,12,13,95796,0.280052037
2,1,12,13,32218,0.094186777
3,1,12,13,21484,0.062806776
4,1,12,13,11398,0.033321152
5,1,12,13,3724,0.01088682
6,1,12,13,518,0.001514332
7,1,12,13,750,0.002192566
8,1,12,13,9325,0.027260901
0,0,12,14,155589,0.452007158
1,0,12,14,96826,0.281292669
2,1,12,14,35690,0.103684293
3,1,12,14,25399,0.073787542
4,1,12,14,14406,0.041851385
5,1,12,14,5006,0.014543109
6,1,12,14,807,0.002344445
7,1,12,14,1058,0.003073634
8,1,12,14,9437,0.027415766
0,0,12,15,145532,0.422482139
1,0,12,15,96234,0.279369116
2,1,12,15,38183,0.110845969
3,1,12,15,29096,0.084466236
4,1,12,15,17545,0.050933466
5,1,12,15,6016,0.017464561
6,1,12,15,758,0.002200488
7,1,12,15,1047,0.003039461
8,1,12,15,10058,0.029198564
0,0,12,16,151992,0.4437321
1,0,12,16,99427,0.290271537
2,1,12,16,37528,0.109560886
3,1,12,16,26206,0.076506944
4,1,12,16,13888,0.040545235
5,1,12,16,3988,0.011642742
6,1,12,16,615,0.001795458
7,1,12,16,825,0.002408541
8,1,12,16,8062,0.023536556
0,0,12,17,152778,0.441949602
1,0,12,17,101500,0.293614818
2,1,12,17,38350,0.110937224
3,1,12,17,27242,0.078804481
4,1,12,17,13779,0.039859296
5,1,12,17,3726,0.010778412
6,1,12,17,447,0.001293062
7,1,12,17,947,0.002739441
8,1,12,17,6922,0.020023663
0,0,12,18,150302,0.432912428
1,0,12,18,103656,0.298558706
2,1,12,18,39823,0.114701545
3,1,12,18,27550,0.079351821
4,1,12,18,13208,0.038042789
5,1,12,18,4317,0.012434186
6,1,12,18,651,0.001875065
7,1,12,18,949,0.002733389
8,1,12,18,6732,0.019390071
0,0,12,19,133514,0.381983704
1,0,12,19,102229,0.292477284
2,1,12,19,44665,0.127786615
3,1,12,19,34356,0.098292555
4,1,12,19,18011,0.051529491
5,1,12,19,5789,0.016562335
6,1,12,19,1204,0.003444645
7,1,12,19,1068,0.003055549
8,1,12,19,8692,0.024867822
0,0,12,20,122432,0.35218143
1,0,12,20,103686,0.298257675
2,1,12,20,48315,0.138980379
3,1,12,20,36721,0.105629691
4,1,12,20,19641,0.056498264
5,1,12,20,6966,0.020038028
6,1,12,20,1229,0.003535277
7,1,12,20,1118,0.00321598
8,1,12,20,7531,0.021663277
0,0,12,21,119689,0.342936633
1,0,12,21,98981,0.283603429
2,1,12,21,48023,0.137596988
3,1,12,21,38755,0.111042027
4,1,12,21,23008,0.065923235
5,1,12,21,9322,0.026709683
6,1,12,21,1383,0.003962614
7,1,12,21,1143,0.003274959
8,1,12,21,8708,0.024950432
0,0,12,22,111627,0.320298758
1,0,12,22,97349,0.279329946
2,1,12,22,50893,0.146030662
3,1,12,22,43647,0.125239233
4,1,12,22,26047,0.074738386
5,1,12,22,8858,0.025416847
6,1,12,22,1412,0.004051545
7,1,12,22,1298,0.003724438
8,1,12,22,7378,0.021170185
0,0,12,23,113250,0.32884803
1,0,12,23,96803,0.281090295
2,1,12,23,47740,0.138624326
3,1,12,23,39372,0.114325869
4,1,12,23,23740,0.068934678
5,1,12,23,9884,0.02870052
6,1,12,23,2859,0.008301779
7,1,12,23,1432,0.004158149
8,1,12,23,9304,0.027016354
0,0,12,24,148752,0.484262889
1,0,12,24,81133,0.264128892
2,1,12,24,30395,0.098951076
3,1,12,24,21587,0.070276588
4,1,12,24,11978,0.03899444
5,1,12,24,5093,0.016580287
6,1,12,24,1070,0.00348339
7,1,12,24,875,0.002848567
8,1,12,24,6289,0.020473871
0,0,12,25,175336,0.582140296
1,0,12,25,71539,0.237519589
2,1,12,25,22075,0.073292119
3,1,12,25,14042,0.046621424
4,1,12,25,7205,0.023921618
5,1,12,25,2681,0.008901299
6,1,12,25,507,0.001683312
7,1,12,25,884,0.002935005
8,1,12,25,6923,0.022985338
0,0,12,26,142930,0.414716592
1,0,12,26,99076,0.287472617
2,1,12,26,40302,0.116937719
3,1,12,26,29226,0.084800302
4,1,12,26,16056,0.046587068
5,1,12,26,6362,0.018459574
6,1,12,26,1101,0.003194592
7,1,12,26,1025,0.002974075
8,1,12,26,8567,0.024857462
0,0,12,27,133891,0.387064415
1,0,12,27,98642,0.285163364
2,1,12,27,44040,0.127314882
3,1,12,27,34065,0.098478234
4,1,12,27,18711,0.054091479
5,1,12,27,6559,0.01896136
6,1,12,27,976,0.002821511
7,1,12,27,1141,0.003298508
8,1,12,27,7889,0.022806247
0,0,12,28,132011,0.381935383
1,0,12,28,96416,0.278951617
2,1,12,28,43596,0.12613233
3,1,12,28,34062,0.098548477
4,1,12,28,20630,0.059686897
5,1,12,28,7608,0.022011532
6,1,12,28,1151,0.003330083
7,1,12,28,1348,0.003900045
8,1,12,28,8815,0.025503635
0,0,12,29,144081,0.417653931
1,0,12,29,97023,0.281244837
2,1,12,29,40495,0.117384637
3,1,12,29,30594,0.088684173
4,1,12,29,16732,0.048501784
5,1,12,29,5743,0.016647487
6,1,12,29,913,0.002646553
7,1,12,29,1485,0.004304635
8,1,12,29,7911,0.022931964
0,0,12,30,139872,0.410002667
1,0,12,30,94413,0.276750042
2,1,12,30,39565,0.115975717
3,1,12,30,30699,0.089987073
4,1,12,30,17682,0.051830725
5,1,12,30,6522,0.019117746
6,1,12,30,992,0.00290782
7,1,12,30,1623,0.004757452
8,1,12,30,9781,0.028670757
0,0,12,31,158001,0.50905992
1,0,12,31,81858,0.263736476
2,1,12,31,28663,0.092348685
3,1,12,31,19711,0.063506434
4,1,12,31,10089,0.032505526
5,1,12,31,3551,0.011440888
6,1,12,31,634,0.002042671
7,1,12,31,947,0.003051118
8,1,12,31,6924,0.022308282


	Dataset from the ASA Section on Statistical Computing and Statistical Graphics.
	The large data set shows many details on airline delay factors. This roll-up
	has created the following columns:
	
		Result: A level of lateness measure (ordinal). 0 means no delay, and 8 is 
			a cancellation. Intermediate values give bands for delay times.
		Late: 0/1 flag where 1 means "any delay at all -- same as Result>0
		Month: Which month the row measures
		Day: Which day the row measures
		Count: Total number of delays over the many year period for this day/month/result
			combination.
		Fraction: Count for this result as a proportion of the total flights for
			that day/month

	Original data: http://http://stat-computing.org/dataexpo/2009/the-data.html
	 
