-2.0320|147.2800|8|5|Lorengau
-5.5500|150.1430|8|6|Kimbe
47.2631|29.1608|8|7|Dubasari
-30.1173|28.7020|3|7|Qacha's Nek
4.1833|43.8667|8|3|Hudur|Xuddur
3.3270|42.2270|8|6|Garbahaarey
1.0833|42.5833|8|3|Bu'aale
5.7420|46.5080|8|2|Dhuusa Mareeb
8.5690|81.2330|6|9|Trincomalee
8.0330|79.8260|6|7|Puttalan
6.6930|80.3860|6|7|Ratnapura
5.5320|7.4860|2|10|Umuahia
5.0080|7.8500|2|11|Uyo
5.4930|7.0260|2|10|Owerri
38.5070|125.7620|6|9|Sariwon
39.4880|125.4640|6|6|Sin-Ni
50.2500|106.2000|7|7|Suchboatar
47.7110|106.9470|7|6|Dzuunmod
-21.4360|15.9510|6|6|Omaruru
-21.9390|15.8530|6|5|Karibib
-19.6400|17.3420|6|4|Otavi
-22.4550|18.9630|6|6|Gobabis
-5.0635|39.7258|5|7|Wete
-6.7667|38.9167|5|7|Kibaha
-5.8790|39.2600|5|4|Mkokotoni
46.8000|7.1500|7|7|Fribourg
47.4830|7.7370|7|6|Liestal
47.2120|7.5370|7|6|Solothurn
46.8990|8.2430|7|5|Sarnen
58.7050|13.8280|7|6|Mariestad
58.3630|12.3300|7|7|Vannersborg
47.3333|9.4167|7|5|Appenzell
53.6333|-8.1833|8|4|Ros Comain
12.2690|-16.1650|8|6|Cacheu
12.4930|-15.2270|8|5|Farim
11.7730|-15.1950|8|3|Fulacunda
12.2800|-14.2340|8|6|Gabu
11.2167|-15.1667|8|5|Catio
4.8000|-8.1667|8|4|Barclayville
8.4167|-9.7500|8|7|Voinjama
6.4333|-10.6000|8|4|Bensonville|Bentol
6.5260|-10.3490|8|7|Kakata
7.3710|-8.6850|8|6|Sanniquellie
5.4650|-9.5780|8|4|Rivercess
40.6420|15.7990|3|8|Potenza
41.5630|14.6560|3|8|Campobasso
32.2833|36.2333|8|8|Al Mafraq
30.8333|35.6000|8|7|At Tafilah
30.1920|35.7360|8|8|Ma'an
45.7370|7.3150|3|7|Aosta
49.8833|6.1667|8|5|Diekirch
49.7000|6.3333|8|4|Grevenmacher
6.4330|100.1900|6|8|Kangar
4.1840|102.0420|6|6|Kuala Lipis
3.0667|101.5500|6|10|Shah Alam
-0.4170|36.9510|5|8|Nyeri
-29.1530|27.7530|8|5|Teyateyaneng
-30.1590|27.4800|8|7|Mohales Hoek
-30.4110|27.7160|8|7|Moyeni
-28.8780|28.0560|8|7|Hlotse
-28.7500|28.2500|8|6|Butha-Buthe
-29.2910|29.0780|8|5|Mokhotlong
13.9190|-89.8450|8|7|Ahuachapan
13.7167|-88.9333|8|7|Cojutepeque
13.6740|-89.2900|8|9|Nueva San Salvador
13.5080|-88.8680|8|7|Zacatecoluca
13.3320|-87.8390|8|7|La Union
13.7000|-88.1000|8|6|San Francisco Gotera
13.6410|-88.7850|8|7|San Vicente
13.3460|-88.4320|8|8|Usulutan
14.0720|-89.0940|8|7|Chalatenango
18.4430|-78.1790|8|5|Lucea
18.0330|-77.5000|8|7|Mandeville
18.0310|-77.8520|8|4|Black River
18.4796|-77.6560|8|5|Falmouth
18.1640|-77.9480|8|7|Savanna-la-Mar|Sav-la-Mar, Savanna La Mar|Savanna La Mar
18.1590|-76.3800|8|6|Port Antonio
18.4326|-77.1995|8|6|St. Ann's Bay|St. Anns Bay
18.3770|-76.9000|8|5|Port Maria
18.0333|-76.8000|8|8|Half Way Tree|Halfway Tree
17.8910|-76.3290|8|6|Port Morant
19.5050|-71.3450|8|6|Sabaneta
19.5520|-71.0750|8|7|Mao
19.0590|-70.1520|8|7|Cotui
1.4500|10.5667|8|5|Evinayong
3.4500|8.5500|8|5|Luba
43.7272|15.9058|8|7|Sibenik
30.5920|30.9000|3|9|Shibin el Kom
30.4667|31.1833|3|9|Benha
30.5833|31.5167|3|10|Zagazig
31.1090|30.9360|3|9|Kafr el Sheikh
11.1040|42.3720|8|6|Dikhil
11.7833|42.9000|8|7|Tadjoura
58.9431|23.5414|8|6|Haapsalu
29.3333|48.0000|8|9|Hawalli
-0.7570|28.5280|3|3|Buluko
-11.9000|33.6000|8|6|Mzimba
-14.9667|35.5167|8|3|Machinga
-14.3667|34.3333|8|6|Dedza
-13.8000|32.9000|8|6|Mchinji
-14.8167|34.6333|8|6|Ntcheu
-15.7000|35.1833|8|3|Chiradzulu
-16.9167|35.2667|8|7|Nsanje
-15.6167|34.5167|8|6|Mwanza
-16.0333|35.5000|8|6|Mulanje
15.1030|-90.3140|8|7|Salama
14.5371|-91.6770|8|7|Retalhuleu
14.9660|-91.8000|8|7|San Marcos
14.6620|-90.8200|8|8|Chimaltenango
14.5667|-90.7333|8|7|Antigua Guatemala
14.7730|-91.1830|8|7|Solola
14.9140|-91.3580|8|8|Totonicapan
14.8500|-90.0167|8|9|El Progreso
14.2790|-90.2980|8|6|Cuilapa
14.7970|-89.5440|8|7|Chiquimula
14.6330|-89.9890|8|7|Jalapa
14.9720|-89.5290|8|7|Zacapa
19.7902|-70.6902|8|9|Puerto Plata
19.5480|-71.7050|8|6|Dajabon
19.3970|-70.5230|8|8|Moca
19.3830|-70.4167|8|7|Salcedo
18.4930|-71.8510|8|5|Jimani
18.8760|-71.7070|8|7|Comendador|Elias Pina
18.0380|-71.7410|8|6|Pedernales
18.4540|-70.7290|8|8|Azua
18.9420|-70.4090|8|8|Bonao
18.2800|-70.3310|8|8|Bani
18.7640|-69.2570|8|7|Hato Mayor
18.8070|-69.7840|8|6|Monte Plata
19.3760|-69.8470|8|7|Nagua
19.2120|-69.3320|8|6|Samana
18.4160|-70.1090|8|9|San Cristobal
18.7640|-69.0350|8|7|El Seibo
18.6160|-68.7080|8|9|Higuey
13.5510|-14.7670|8|4|Georgetown
13.3100|-14.2230|8|6|Basse Santa Su
